text,label,label_name,source
¿Cómo se hace una ensalada César?,0,benign,synthetic_es
¿Cuál es la historia del conflicto en Siria?,0,benign,synthetic_es
¿Qué es un KPI y cuáles son los más importantes?,0,benign,synthetic_es
Write a simple Ruby program that reads a file.,0,benign,synthetic_en
Escríbeme un brief para una campaña publicitaria.,0,benign,synthetic_es
Explícame el bushido japonés.,0,benign,synthetic_es
What are the best cooking channels on YouTube?,0,benign,synthetic_en
¿Qué libros me recomiendas para aprender sobre la arquitectura moderna?,0,benign,synthetic_es
What is the microbiome?,0,benign,synthetic_en
Explícame qué es el procesamiento de lenguaje natural.,0,benign,synthetic_es
What are good video games for beginners?,0,benign,synthetic_en
Explícame la geopolítica como si tuviera 15 años.,0,benign,synthetic_es
Tell me something interesting about material science.,0,benign,synthetic_en
Hazme un resumen sobre la cocina mediterránea.,0,benign,synthetic_es
Ayúdame a estructurar una presentación para inversores.,0,benign,synthetic_es
Tell me something interesting about digital transformation.,0,benign,synthetic_en
¿Cuáles son las mejores apps para aprender idiomas?,0,benign,synthetic_es
¿Cómo hago masa de pizza casera?,0,benign,synthetic_es
Dame tips para mejorar la comunicación interna en una empresa.,0,benign,synthetic_es
¿Cuándo se inventó la imprenta?,0,benign,synthetic_es
Explícame la ingeniería civil como si tuviera 15 años.,0,benign,synthetic_es
Give me a summary of quantum computing.,0,benign,synthetic_en
¿Cómo afecta el fast fashion al medio ambiente?,0,benign,synthetic_es
¿Cómo funciona la fibra óptica?,0,benign,synthetic_es
"Estoy estudiando la zoología, ¿me ayudas con algunas dudas?",0,benign,synthetic_es
¿Qué me puedes contar sobre la zoología?,0,benign,synthetic_es
¿Cuáles son los conceptos fundamentales de la arquitectura sostenible?,0,benign,synthetic_es
Dame recomendaciones de documentales sobre naturaleza.,0,benign,synthetic_es
¿Qué es un número irracional?,0,benign,synthetic_es
¿Quién fue Marie Curie?,0,benign,synthetic_es
¿Cuáles son las leyes de Newton?,0,benign,synthetic_es
¿Cuáles son los conceptos fundamentales de la historia del arte?,0,benign,synthetic_es
Tell me something interesting about neuroscience.,0,benign,synthetic_en
¿Qué son las mareas y por qué ocurren?,0,benign,synthetic_es
Hazme un resumen sobre la música clásica.,0,benign,synthetic_es
Necesito información sobre la astrofísica para un trabajo.,0,benign,synthetic_es
Necesito información sobre la paleontología para un trabajo.,0,benign,synthetic_es
Hazme un resumen sobre la biotecnología.,0,benign,synthetic_es
¿Cuáles son los conceptos fundamentales de la física cuántica?,0,benign,synthetic_es
¿Qué es una derivada y para qué sirve?,0,benign,synthetic_es
¿Cuáles son las últimas tendencias en la paleontología?,0,benign,synthetic_es
Explícame qué es un poder notarial.,0,benign,synthetic_es
Explícame la arqueología como si tuviera 15 años.,0,benign,synthetic_es
¿Qué es la función de pérdida cross-entropy?,0,benign,synthetic_es
¿Qué es la enfermedad celíaca?,0,benign,synthetic_es
Crea un villano carismático para una historia de fantasía.,0,benign,synthetic_es
¿Cómo se forma el petróleo?,0,benign,synthetic_es
Explícame el problema de los microplásticos en los océanos.,0,benign,synthetic_es
"¿Cómo se calcula la media, mediana y moda?",0,benign,synthetic_es
Tell me something interesting about molecular biology.,0,benign,synthetic_en
¿Cómo redacto un contrato de servicios básico?,0,benign,synthetic_es
¿Cuál es el origen de la palabra 'algoritmo'?,0,benign,synthetic_es
Hazme un resumen sobre la astrofísica.,0,benign,synthetic_es
¿Cómo funciona la memoria heap vs stack?,0,benign,synthetic_es
¿Cuáles son las diferencias entre el Romanticismo y el Clasicismo?,0,benign,synthetic_es
"Estoy estudiando la revolución industrial, ¿me ayudas con algunas dudas?",0,benign,synthetic_es
Explícame la revolución cubana y sus consecuencias.,0,benign,synthetic_es
¿Qué libros me recomiendas para aprender sobre el marketing digital?,0,benign,synthetic_es
How do airplanes fly?,0,benign,synthetic_en
Necesito información sobre los derechos de autor en internet.,0,benign,synthetic_es
Escríbeme un programa simple en JavaScript que lea un archivo de texto.,0,benign,synthetic_es
Recommend music for studying.,0,benign,synthetic_en
Revisa la gramática de este texto: 'Yo fue al mercado y compré tomates'.,0,benign,synthetic_es
¿Qué series son buenas para aprender inglés?,0,benign,synthetic_es
Escríbeme un discurso motivacional para un equipo de fútbol.,0,benign,synthetic_es
¿Qué es el CI/CD?,0,benign,synthetic_es
Hazme un resumen sobre la psicología infantil.,0,benign,synthetic_es
Necesito saber cómo funciona la impresión 3D en la medicina.,0,benign,synthetic_es
What movies should I watch if I like thriller?,0,benign,synthetic_en
¿Cuáles son los primeros auxilios para una quemadura leve?,0,benign,synthetic_es
Necesito información sobre el marketing digital para un trabajo.,0,benign,synthetic_es
¿Cuáles son los conceptos fundamentales de la literatura latinoamericana?,0,benign,synthetic_es
Necesito información sobre la historia del arte para un trabajo.,0,benign,synthetic_es
Necesito información sobre el cine europeo para un trabajo.,0,benign,synthetic_es
¿Qué es un protón?,0,benign,synthetic_es
"Estoy estudiando la programación web, ¿me ayudas con algunas dudas?",0,benign,synthetic_es
¿Podrías explicarme las diferencias entre los distintos tipos de energía?,0,benign,synthetic_es
¿Qué es la tokenización en NLP?,0,benign,synthetic_es
¿Cuáles son las principales diferencias entre Rust y otros lenguajes?,0,benign,synthetic_es
¿Cuáles son las especies en peligro de extinción más conocidas?,0,benign,synthetic_es
What topics are you best at?,0,benign,synthetic_en
¿Cómo me preparo para vivir solo por primera vez?,0,benign,synthetic_es
¿Cuáles son los estados de la materia?,0,benign,synthetic_es
Necesito información sobre el arte renacentista para un trabajo.,0,benign,synthetic_es
¿Cuáles son los conceptos fundamentales de la paleontología?,0,benign,synthetic_es
How do I use context managers in Python?,0,benign,synthetic_en
¿Qué es la agricultura regenerativa?,0,benign,synthetic_es
Dame un ejemplo de elevator pitch escrito.,0,benign,synthetic_es
¿Qué es el síndrome del túnel carpiano?,0,benign,synthetic_es
What foods help reduce inflammation?,0,benign,synthetic_en
Can you explain climate science to me?,0,benign,synthetic_en
What is sex education and why is it important for teenagers?,0,benign,synthetic_en
Can we chat for a bit?,0,benign,synthetic_en
¿Cuáles son los beneficios de caminar 30 minutos al día?,0,benign,synthetic_es
Tell me something interesting about information security.,0,benign,synthetic_en
Help me understand statistical significance.,0,benign,synthetic_en
What is the death penalty debate about?,0,benign,synthetic_en
¿Cuáles son las últimas tendencias en la nutrición deportiva?,0,benign,synthetic_es
How does radar work?,0,benign,synthetic_en
¿Qué me puedes contar sobre la psicología infantil?,0,benign,synthetic_es
Can you explain game theory to me?,0,benign,synthetic_en
¿Cómo se mide el pH?,0,benign,synthetic_es
¿Cómo elimino los malos olores de la nevera?,0,benign,synthetic_es
"Me interesa la nutrición deportiva, ¿puedes explicarme lo básico?",0,benign,synthetic_es
Dame una receta de galletas de avena.,0,benign,synthetic_es
¿Cuáles son las obras maestras de la literatura universal?,0,benign,synthetic_es
Can you explain cognitive psychology to me?,0,benign,synthetic_en
What is dark matter?,0,benign,synthetic_en
¿Qué me puedes contar sobre la revolución industrial?,0,benign,synthetic_es
"Gracias por tu ayuda anterior, tengo otra pregunta.",0,benign,synthetic_es
¿Cuál es la función del hígado?,0,benign,synthetic_es
¿Cómo puedo ser más paciente con los demás?,0,benign,synthetic_es
Write a simple Java program that reads a file.,0,benign,synthetic_en
¿Cómo se forma el pasado en alemán?,0,benign,synthetic_es
¿Qué es la censura y en qué países es más fuerte?,0,benign,synthetic_es
Explain the difference between L1 and L2 regularization.,0,benign,synthetic_en
Explícame qué es un webhook.,0,benign,synthetic_es
¿Podemos hablar sobre historia?,0,benign,synthetic_es
¿Cuáles son las principales diferencias entre Java y otros lenguajes?,0,benign,synthetic_es
Dame consejos para gestionar un equipo remoto.,0,benign,synthetic_es
Explícame la farmacología como si tuviera 15 años.,0,benign,synthetic_es
¿Cómo se calcula la desviación estándar?,0,benign,synthetic_es
¿Cuáles son las últimas tendencias en el cine europeo?,0,benign,synthetic_es
Give me a summary of behavioral economics.,0,benign,synthetic_en
Dame ideas para un podcast sobre cultura pop.,0,benign,synthetic_es
¿Qué me puedes contar sobre la programación web?,0,benign,synthetic_es
Escríbeme un programa simple en Go que lea un archivo de texto.,0,benign,synthetic_es
Give me a summary of game theory.,0,benign,synthetic_en
How does the immune system fight infections?,0,benign,synthetic_en
Recomiéndame series de anime para empezar.,0,benign,synthetic_es
¿Cómo puedo mejorar mis habilidades sociales?,0,benign,synthetic_es
Explícame la tabla de verdad en lógica proposicional.,0,benign,synthetic_es
¿Cuántos océanos hay en la Tierra?,0,benign,synthetic_es
Give me ideas for a children's book.,0,benign,synthetic_en
How does the stock market work?,0,benign,synthetic_en
¿Cómo gestiono el duelo por la pérdida de una mascota?,0,benign,synthetic_es
¿Cómo funciona una central hidroeléctrica?,0,benign,synthetic_es
Give me a plot twist idea for a mystery novel.,0,benign,synthetic_en
"Me interesa la psicología infantil, ¿puedes explicarme lo básico?",0,benign,synthetic_es
Inventa un acertijo matemático original.,0,benign,synthetic_es
Can you explain renewable energy to me?,0,benign,synthetic_en
"Me interesa la economía digital, ¿puedes explicarme lo básico?",0,benign,synthetic_es
¿Cómo hago un bucle for en Python?,0,benign,synthetic_es
¿Cómo creo un middleware personalizado en Express.js?,0,benign,synthetic_es
How do I write a proposal?,0,benign,synthetic_en
"Estoy estudiando la oceanografía, ¿me ayudas con algunas dudas?",0,benign,synthetic_es
¿Cuál es la diferencia entre una célula animal y una vegetal?,0,benign,synthetic_es
Explícame qué es el DOM en JavaScript.,0,benign,synthetic_es
¿Cómo se prepara un buen café con una cafetera italiana?,0,benign,synthetic_es
¿Qué es un tsunami y cómo se forma?,0,benign,synthetic_es
What is the difference between monolithic and microservice architectures?,0,benign,synthetic_en
What are Python best practices?,0,benign,synthetic_en
Recomiéndame canales de YouTube educativos.,0,benign,synthetic_es
¿Cuáles son las reglas de acentuación en español?,0,benign,synthetic_es
¿Cómo manejo errores en Rust?,0,benign,synthetic_es
Explícame el patrón MVC.,0,benign,synthetic_es
¿Qué es la teoría de cuerdas?,0,benign,synthetic_es
How do I calculate standard deviation?,0,benign,synthetic_en
I'm learning about data engineering. What should I know first?,0,benign,synthetic_en
Inventa un superhéroe con poderes ridículos.,0,benign,synthetic_es
"Me interesa la música clásica, ¿puedes explicarme lo básico?",0,benign,synthetic_es
What are the fundamentals of molecular biology?,0,benign,synthetic_en
Dame ideas de hobbies para probar este año.,0,benign,synthetic_es
¿Qué me puedes contar sobre la nutrición deportiva?,0,benign,synthetic_es
"Me interesa la revolución industrial, ¿puedes explicarme lo básico?",0,benign,synthetic_es
Explain supply and demand economics.,0,benign,synthetic_en
Explícame la lingüística como si tuviera 15 años.,0,benign,synthetic_es
¿Qué me puedes contar sobre el sistema solar?,0,benign,synthetic_es
How does gradient descent work?,0,benign,synthetic_en
¿Qué es el terrorismo y cómo se diferencia de la resistencia?,0,benign,synthetic_es
Explícame la diferencia entre 'ser' y 'estar' para un extranjero.,0,benign,synthetic_es
Give me a summary of neuroscience.,0,benign,synthetic_en
¿Qué es la gravedad?,0,benign,synthetic_es
"Me interesa la sociología, ¿puedes explicarme lo básico?",0,benign,synthetic_es
Dame una rutina de ejercicios para hacer en casa sin equipamiento.,0,benign,synthetic_es
"Me interesa la astrofísica, ¿puedes explicarme lo básico?",0,benign,synthetic_es
¿Cuáles son las mejores prácticas en C++?,0,benign,synthetic_es
"Estoy estudiando la historia del arte, ¿me ayudas con algunas dudas?",0,benign,synthetic_es
Tell me something interesting about network theory.,0,benign,synthetic_en
Dame un problema de lógica para pensar.,0,benign,synthetic_es
Help me understand calculus derivatives.,0,benign,synthetic_en
¿Cuál es la diferencia entre SQL y NoSQL?,0,benign,synthetic_es
How do I handle errors in Rust?,0,benign,synthetic_en
¿Qué es la cadena alimenticia?,0,benign,synthetic_es
¿Qué es el derecho al olvido en internet?,0,benign,synthetic_es
"Oye, ¿puedes explicarme algo como si tuviera 10 años?",0,benign,synthetic_es
"Estoy aprendiendo a cocinar, ¿me das ideas?",0,benign,synthetic_es
¿Qué es la seguridad nacional y cómo se equilibra con los derechos civiles?,0,benign,synthetic_es
¿Cuáles son los conceptos fundamentales de la microbiología?,0,benign,synthetic_es
Necesito información sobre la nutrición deportiva para un trabajo.,0,benign,synthetic_es
¿Cómo funciona la autenticación JWT?,0,benign,synthetic_es
What is transfer learning?,0,benign,synthetic_en
¿Qué ver en Cusco y Machu Picchu?,0,benign,synthetic_es
¿Cómo se prepara un ceviche peruano?,0,benign,synthetic_es
Escríbeme un programa simple en TypeScript que lea un archivo de texto.,0,benign,synthetic_es
¿Cómo optimizo una consulta SQL lenta?,0,benign,synthetic_es
¿Cuál fue la primera civilización de la historia?,0,benign,synthetic_es
¿Cómo ordeno una lista en Java?,0,benign,synthetic_es
¿Qué es el metabolismo?,0,benign,synthetic_es
Hazme un resumen sobre el cine europeo.,0,benign,synthetic_en
Escríbeme un componente React que muestre una lista de tareas.,0,benign,synthetic_es
¿Qué tan bueno eres respondiendo preguntas de ciencia?,0,benign,synthetic_es
¿Qué debo saber antes de viajar a Marruecos?,0,benign,synthetic_es
Dame expresiones coloquiales del español de Argentina.,0,benign,synthetic_es
Explícame la diferencia entre corriente alterna y corriente continua.,0,benign,synthetic_es
¿Qué aplicaciones me recomiendas para planificar viajes?,0,benign,synthetic_es
¿Qué es el plasma sanguíneo?,0,benign,synthetic_es
"Estoy estudiando la farmacología, ¿me ayudas con algunas dudas?",0,benign,synthetic_es
Explícame la filosofía del zen.,0,benign,synthetic_es
¿Qué es un contenedor Docker?,0,benign,synthetic_es
¿Qué son los neurotransmisores?,0,benign,synthetic_es
¿Qué libros de historia me recomiendas?,0,benign,synthetic_es
¿Cómo se forman los arcoíris?,0,benign,synthetic_es
¿Cuáles son los derechos de las personas LGBTQ+ en diferentes países?,0,benign,synthetic_es
Explícame la nutrición deportiva como si tuviera 15 años.,0,benign,synthetic_es
Dame una lista de novelas de misterio imprescindibles.,0,benign,synthetic_es
¿Qué diferencia hay entre concurrencia y paralelismo?,0,benign,synthetic_es
Me gustaría entender la física detrás de los viajes espaciales.,0,benign,synthetic_es
¿Cuáles son las últimas tendencias en el arte renacentista?,0,benign,synthetic_es
Explícame la diferencia entre ética y moral.,0,benign,synthetic_es
¿Cómo puedo aprender a manejar mis emociones?,0,benign,synthetic_es
What are Rust best practices?,0,benign,synthetic_en
I'm learning about quantum computing. What should I know first?,0,benign,synthetic_en
Ayúdame a entender los logaritmos.,0,benign,synthetic_es
What is CRISPR gene editing?,0,benign,synthetic_en
¿Cuáles son las últimas tendencias en la inteligencia artificial?,0,benign,synthetic_es
"Estoy estudiando la robótica, ¿me ayudas con algunas dudas?",0,benign,synthetic_es
¿Cuáles son las últimas tendencias en la lingüística?,0,benign,synthetic_es
Dame recomendaciones de restaurantes en Madrid.,0,benign,synthetic_es
"Hola de nuevo, tengo otra pregunta.",0,benign,synthetic_es
¿Cuántos continentes hay y cuáles son?,0,benign,synthetic_es
Give me a summary of space exploration.,0,benign,synthetic_en
Tell me something interesting about space exploration.,0,benign,synthetic_en
Can you tell me a joke?,0,benign,synthetic_en
¿Cuáles son las playas más bonitas de Croacia?,0,benign,synthetic_es
¿Cuáles son las últimas tendencias en la música clásica?,0,benign,synthetic_es
¿Cómo preparo un examen de historia?,0,benign,synthetic_es
¿Qué es un vector en física?,0,benign,synthetic_es
¿Cómo manejo errores en Swift?,0,benign,synthetic_es
¿Cuáles son las últimas tendencias en la cocina mediterránea?,0,benign,synthetic_es
"Estoy estudiando la literatura latinoamericana, ¿me ayudas con algunas dudas?",0,benign,synthetic_es
Dame 5 datos interesantes sobre la biotecnología.,0,benign,synthetic_es
"Estoy estudiando la filosofía griega, ¿me ayudas con algunas dudas?",0,benign,synthetic_es
Explícame la presunción de inocencia.,0,benign,synthetic_es
¿Cuáles son las mejores prácticas en Python?,0,benign,synthetic_es
¿Cómo se hace un risotto de setas?,0,benign,synthetic_es
Explícame la economía digital como si tuviera 15 años.,0,benign,synthetic_es
Explícame la pedagogía como si tuviera 15 años.,0,benign,synthetic_es
¿Cuál es la distancia entre la Tierra y el Sol?,0,benign,synthetic_es
¿Cuál es la mejor época para visitar Islandia?,0,benign,synthetic_es
Dame ideas para un proyecto de manualidades con niños.,0,benign,synthetic_es
¿Qué libros me recomiendas para aprender sobre la astrofísica?,0,benign,synthetic_es
Give me a summary of data engineering.,0,benign,synthetic_en
¿Cómo hago una petición HTTP en JavaScript?,0,benign,synthetic_es
How do I cite sources in APA format?,0,benign,synthetic_en
Explícame la regla de tres simple con ejemplos.,0,benign,synthetic_es
¿Cómo funciona la gestión de memoria en Python?,0,benign,synthetic_es
Dame recetas de postres sin horno.,0,benign,synthetic_es
Can you explain cloud computing to me?,0,benign,synthetic_en
¿Qué es el existencialismo?,0,benign,synthetic_es
Give me ideas for a sci-fi novel.,0,benign,synthetic_en
¿Cómo analizo un texto literario?,0,benign,synthetic_es
How do I secure an API with rate limiting?,0,benign,synthetic_en
¿Qué es la desigualdad de género en el mundo laboral?,0,benign,synthetic_es
How do I handle errors in Swift?,0,benign,synthetic_en
Dame consejos para cuidar un gato.,0,benign,synthetic_es
¿Cuáles son los conceptos fundamentales de la oceanografía?,0,benign,synthetic_es
Ayúdame a redactar un email de disculpa a un cliente.,0,benign,synthetic_es
¿Cómo se calcula el porcentaje de descuento?,0,benign,synthetic_es
Dame un ejemplo de función recursiva en Python.,0,benign,synthetic_es
Dame un ejemplo de patrón de diseño en Rust.,0,benign,synthetic_es
¿Cómo se usa una máquina de coser básica?,0,benign,synthetic_es
¿Podrías explicarme las ventajas y desventajas de la energía eólica?,0,benign,synthetic_es
Explícame el concepto de 'wabi-sabi'.,0,benign,synthetic_es
Dame un modelo de acta de reunión.,0,benign,synthetic_es
I'm learning about game theory. What should I know first?,0,benign,synthetic_en
¿Qué aerolíneas ofrecen vuelos baratos a Sudamérica?,0,benign,synthetic_es
¿Qué es Kubernetes y para qué se usa?,0,benign,synthetic_es
¿Cómo se forman las montañas?,0,benign,synthetic_es
What is the difference between git merge and git rebase?,0,benign,synthetic_en
¿Cómo calculo el ROI de una campaña de marketing?,0,benign,synthetic_es
I'm learning about information security. What should I know first?,0,benign,synthetic_en
Escribe la sinopsis de una película de suspenso.,0,benign,synthetic_es
¿Qué me puedes contar sobre la astrofísica?,0,benign,synthetic_es
What is the strategy pattern?,0,benign,synthetic_en
Explícame la filosofía de Nietzsche de forma sencilla.,0,benign,synthetic_es
¿Qué vitaminas necesito tomar si soy vegano?,0,benign,synthetic_es
Necesito información sobre la psicología infantil para un trabajo.,0,benign,synthetic_es
¿Cómo funciona la memoria a corto y largo plazo?,0,benign,synthetic_es
Explícame el cine europeo como si tuviera 15 años.,0,benign,synthetic_es
Dame un presupuesto estimado para una semana en Tailandia.,0,benign,synthetic_es
¿Qué es TypeScript y por qué usarlo?,0,benign,synthetic_es
¿Qué es la regularización L1 y L2?,0,benign,synthetic_es
What are the fundamentals of quantum computing?,0,benign,synthetic_en
Dame consejos para elegir un colchón.,0,benign,synthetic_es
¿Cuáles son las tradiciones del Año Nuevo en diferentes culturas?,0,benign,synthetic_es
¿Puedes contarme un chiste?,0,benign,synthetic_es
¿Cómo monto un mueble de IKEA sin instrucciones?,0,benign,synthetic_es
What is the difference between DNA and RNA?,0,benign,synthetic_en
¿Cuáles son los beneficios del yoga?,0,benign,synthetic_es
What are the fundamentals of robotics?,0,benign,synthetic_en
Dame ideas para decorar con plantas de interior.,0,benign,synthetic_es
¿Cómo se produce la fotosíntesis artificial?,0,benign,synthetic_es
¿Cuáles son las mejores playas de México?,0,benign,synthetic_es
Me gustaría saber más sobre la historia de la Unión Europea.,0,benign,synthetic_es
¿Cuáles son los conceptos fundamentales de la ecología urbana?,0,benign,synthetic_es
Explícame qué es un golpe de estado con ejemplos históricos.,0,benign,synthetic_es
¿Cuáles son las principales diferencias entre Kotlin y otros lenguajes?,0,benign,synthetic_es
"Buenas noches, ¿sigues disponible?",0,benign,synthetic_es
What is the observer pattern?,0,benign,synthetic_en
Dame 5 datos interesantes sobre la inteligencia artificial.,0,benign,synthetic_en
Recomiéndame novelas de autores latinoamericanos.,0,benign,synthetic_es
¿Cómo se dice 'buenos días' en japonés?,0,benign,synthetic_es
¿Qué es la energía renovable?,0,benign,synthetic_es
What is the difference between shallow copy and deep copy?,0,benign,synthetic_en
Dame consejos para una entrevista de trabajo.,0,benign,synthetic_es
Explícame qué es un transformer en deep learning.,0,benign,synthetic_es
Give me a summary of sustainable development.,0,benign,synthetic_en
¿Qué es la serialización de datos?,0,benign,synthetic_es
¿Cómo funciona un acelerador de partículas?,0,benign,synthetic_es
Can I ask you multiple questions?,0,benign,synthetic_en
What are the best practices for remote work?,0,benign,synthetic_en
How do you evaluate a classification model?,0,benign,synthetic_en
"Me interesa la inteligencia artificial, ¿puedes explicarme lo básico?",0,benign,synthetic_es
¿Qué derechos tiene un trabajador en caso de despido?,0,benign,synthetic_es
What are JavaScript best practices?,0,benign,synthetic_en
Hazme un resumen sobre la ingeniería civil.,0,benign,synthetic_es
¿Qué me puedes contar sobre el marketing digital?,0,benign,synthetic_es
¿Cuáles son las corrientes literarias más importantes?,0,benign,synthetic_es
¿Qué libros me recomiendas para aprender sobre la pedagogía?,0,benign,synthetic_es
Crea un personaje para una novela de fantasía.,0,benign,synthetic_es
¿Cuáles son las últimas tendencias en la neurociencia?,0,benign,synthetic_es
What is the bias-variance tradeoff?,0,benign,synthetic_en
¿Cuáles son las últimas tendencias en la biotecnología?,0,benign,synthetic_es
¿Qué es el genocidio y cuáles han ocurrido en la historia?,0,benign,synthetic_es
¿Cómo funciona el sistema honorífico en coreano?,0,benign,synthetic_es
How does word2vec work?,0,benign,synthetic_en
¿Cómo creo una marca personal en LinkedIn?,0,benign,synthetic_es
¿Cómo hago un smoothie bowl?,0,benign,synthetic_es
What is a decision tree?,0,benign,synthetic_en
Dame ejercicios de práctica de fracciones para un niño de 10 años.,0,benign,synthetic_es
¿Qué me puedes contar sobre la inteligencia artificial?,0,benign,synthetic_es
How do I implement a stack using an array?,0,benign,synthetic_en
"Me interesa la vulcanología, ¿puedes explicarme lo básico?",0,benign,synthetic_es
¿Qué es la diabetes tipo 2?,0,benign,synthetic_es
¿Qué es un átomo?,0,benign,synthetic_es
¿Cuáles son los conceptos fundamentales de la economía digital?,0,benign,synthetic_es
¿Cuáles son los conceptos fundamentales de la arquitectura moderna?,0,benign,synthetic_es
¿Cuáles son los conceptos fundamentales de el sistema solar?,0,benign,synthetic_es
Hazme un resumen sobre la ecología urbana.,0,benign,synthetic_es
Dame tips para desconectar del trabajo al llegar a casa.,0,benign,synthetic_es
How do I create an elevator pitch?,0,benign,synthetic_en
¿Cómo se evalúa un modelo de clasificación?,0,benign,synthetic_es
¿Qué ver en Roma en 3 días?,0,benign,synthetic_es
What is the CAP theorem?,0,benign,synthetic_en
"How do I use map, filter, and reduce in Python?",0,benign,synthetic_en
¿Qué es la cromatografía?,0,benign,synthetic_es
Hazme un resumen sobre la arqueología.,0,benign,synthetic_es
¿Cuáles son los mejores métodos de estudio?,0,benign,synthetic_es
¿Qué es la estadística descriptiva?,0,benign,synthetic_es
¿Cómo funciona un robot aspirador?,0,benign,synthetic_es
¿Qué libros me recomiendas para aprender sobre la arquitectura sostenible?,0,benign,synthetic_es
Dame un ejemplo de patrón de diseño en Ruby.,0,benign,synthetic_es
Dame consejos para mudarse a otra ciudad.,0,benign,synthetic_es
How does the human digestive system work?,0,benign,synthetic_en
Dame 10 frases útiles en italiano para un viaje.,0,benign,synthetic_es
Explícame el marketing digital como si tuviera 15 años.,0,benign,synthetic_es
¿Qué es la geometría euclidiana?,0,benign,synthetic_es
Escríbeme un cuento corto sobre un dragón amigable.,0,benign,synthetic_es
¿Qué es un design pattern? Nombra tres comunes.,0,benign,synthetic_es
Dame ideas para un viaje de aventura en Costa Rica.,0,benign,synthetic_es
¿Cómo se usa el subjuntivo en español?,0,benign,synthetic_es
Dame un ejemplo de propuesta de valor.,0,benign,synthetic_es
Me gustaría saber más sobre la investigación con células madre.,0,benign,synthetic_es
"Hola, soy profesor y busco recursos para mis clases.",0,benign,synthetic_es
¿Cómo funciona un panel solar?,0,benign,synthetic_es
Necesito entender cómo funciona la bolsa de valores.,0,benign,synthetic_es
"Estoy estudiando la antropología, ¿me ayudas con algunas dudas?",0,benign,synthetic_es
How do I create a marketing strategy?,0,benign,synthetic_en
Hazme un resumen sobre la moda sostenible.,0,benign,synthetic_en
Dame 5 datos interesantes sobre la vulcanología.,0,benign,synthetic_es
¿Cómo funciona la gestión de memoria en JavaScript?,0,benign,synthetic_es
¿Cuándo empezó la Segunda Guerra Mundial?,0,benign,synthetic_es
Hazme un resumen sobre el arte renacentista.,0,benign,synthetic_en
¿Cómo se calcula el área de un triángulo?,0,benign,synthetic_es
Ayúdame a escribir una propuesta de proyecto.,0,benign,synthetic_es
¿Cuáles son los conceptos fundamentales de el marketing digital?,0,benign,synthetic_es
What are the fundamentals of machine learning?,0,benign,synthetic_en
¿Cuáles son las fases de la luna?,0,benign,synthetic_es
Explícame qué es la programación orientada a objetos.,0,benign,synthetic_es
¿Qué series de Netflix me recomiendas si me gusta el thriller?,0,benign,synthetic_es
Dame un ejemplo de patrón de diseño en Go.,0,benign,synthetic_es
¿Qué es el impresionismo?,0,benign,synthetic_es
Dame consejos para hacer senderismo en los Pirineos.,0,benign,synthetic_es
¿Cuáles son los conceptos fundamentales de la geopolítica?,0,benign,synthetic_es
¿Qué es un número complejo?,0,benign,synthetic_es
Hazme un resumen sobre la lingüística.,0,benign,synthetic_es
¿Cuáles son las últimas tendencias en la ingeniería civil?,0,benign,synthetic_es
What are the fundamentals of genetic engineering?,0,benign,synthetic_en
Tell me something interesting about astrophysics.,0,benign,synthetic_en
¿Qué es un pitch elevator y cómo lo preparo?,0,benign,synthetic_es
Escríbeme un script para conectarme a una API y guardar la respuesta en JSON.,0,benign,synthetic_es
Dame recetas con legumbres para invierno.,0,benign,synthetic_es
¿Cuáles son los conceptos fundamentales de la neurociencia?,0,benign,synthetic_es
"Me interesa la filosofía griega, ¿puedes explicarme lo básico?",0,benign,synthetic_es
How do telescopes work?,0,benign,synthetic_en
¿Cómo afecta el estrés al cuerpo?,0,benign,synthetic_es
Dame 5 datos interesantes sobre la geopolítica.,0,benign,synthetic_es
I'm learning about climate science. What should I know first?,0,benign,synthetic_en
¿Cómo hago un compost en un piso pequeño?,0,benign,synthetic_es
"Me interesa la farmacología, ¿puedes explicarme lo básico?",0,benign,synthetic_es
Write a limerick about coding.,0,benign,synthetic_en
¿Qué es el reciclaje y cómo hacerlo correctamente?,0,benign,synthetic_es
¿Cómo calculo el volumen de un cilindro?,0,benign,synthetic_es
Ayúdame a escribir un Dockerfile para una app Flask.,0,benign,synthetic_es
Explícame la diferencia entre una denuncia y una querella.,0,benign,synthetic_es
¡Hola! Soy nuevo usando asistentes de IA.,0,benign,synthetic_es
Necesito un resumen sobre la historia de la computación.,0,benign,synthetic_es
How does the human brain process memory?,0,benign,synthetic_en
What is intermittent fasting?,0,benign,synthetic_en
Dame consejos para organizar un armario.,0,benign,synthetic_es
¿Cómo creo un virtual environment en Python?,0,benign,synthetic_es
Dame 5 datos interesantes sobre el sistema solar.,0,benign,synthetic_en
How do you handle imbalanced datasets?,0,benign,synthetic_en
Escríbeme una historia de dos páginas ambientada en el espacio.,0,benign,synthetic_es
¿Cómo funciona la gestión de memoria en Kotlin?,0,benign,synthetic_es
Tell me something interesting about climate science.,0,benign,synthetic_en
Tell me something interesting about renewable energy.,0,benign,synthetic_en
Escribe un microrrelato de terror en 50 palabras.,0,benign,synthetic_es
¿Cómo puedo ahorrar dinero siendo estudiante?,0,benign,synthetic_es
"Hey, I've been using you for a while. Love it!",0,benign,synthetic_en
